timestamp,target,username,password,rc,latency_ms,result
2026-05-05T17:25:53.443586,192.168.21.239,admin,451732,5,3.97,BAD_CREDENTIALS
2026-05-05T17:25:53.446364,192.168.21.239,admin,211081,5,3.36,BAD_CREDENTIALS
2026-05-05T17:25:53.447609,192.168.21.239,admin,418710,5,3.11,BAD_CREDENTIALS
2026-05-05T17:25:53.450448,192.168.21.239,admin,387440,5,3.01,BAD_CREDENTIALS
2026-05-05T17:25:53.480477,192.168.21.239,admin,68441,5,3.76,BAD_CREDENTIALS
2026-05-05T17:25:53.510592,192.168.21.239,admin,449283,5,-8041.92,BAD_CREDENTIALS
2026-05-05T17:25:53.515797,192.168.21.239,admin,107110,5,4.24,BAD_CREDENTIALS
2026-05-05T17:25:53.517072,192.168.21.239,admin,460777,5,3.64,BAD_CREDENTIALS
2026-05-05T17:25:53.520141,192.168.21.239,admin,63800,5,3.34,BAD_CREDENTIALS
2026-05-05T17:25:53.521529,192.168.21.239,admin,304198,5,3.38,BAD_CREDENTIALS
2026-05-05T17:25:53.523367,192.168.21.239,admin,340767,5,3.83,BAD_CREDENTIALS
2026-05-05T17:25:53.525088,192.168.21.239,admin,317558,5,3.58,BAD_CREDENTIALS
2026-05-05T17:25:53.527165,192.168.21.239,admin,174444,5,4.45,BAD_CREDENTIALS
2026-05-05T17:25:53.534272,192.168.21.239,admin,165025,5,3.02,BAD_CREDENTIALS
2026-05-05T17:25:53.539337,192.168.21.239,admin,211918,5,4.13,BAD_CREDENTIALS
2026-05-05T17:25:53.544453,192.168.21.239,admin,438722,5,3.85,BAD_CREDENTIALS
2026-05-05T17:25:53.548621,192.168.21.239,admin,master123,5,3.07,BAD_CREDENTIALS
2026-05-05T17:25:53.553663,192.168.21.239,admin,133790,5,4.02,BAD_CREDENTIALS
2026-05-05T17:25:53.558156,192.168.21.239,admin,102334,5,3.47,BAD_CREDENTIALS
2026-05-05T17:25:53.563526,192.168.21.239,admin,288813,5,4.07,BAD_CREDENTIALS
2026-05-05T17:25:53.569102,192.168.21.239,admin,371919,5,4.46,BAD_CREDENTIALS
2026-05-05T17:25:53.574425,192.168.21.239,admin,463229,5,4.42,BAD_CREDENTIALS
2026-05-05T17:25:53.578799,192.168.21.239,admin,155489,5,3.46,BAD_CREDENTIALS
2026-05-05T17:25:53.583128,192.168.21.239,admin,20031,5,3.46,BAD_CREDENTIALS
2026-05-05T17:25:53.587727,192.168.21.239,admin,97755,5,3.54,BAD_CREDENTIALS
2026-05-05T17:25:53.591804,192.168.21.239,admin,288110,5,3.32,BAD_CREDENTIALS
2026-05-05T17:25:53.596472,192.168.21.239,admin,397898,5,3.59,BAD_CREDENTIALS
2026-05-05T17:25:53.603182,192.168.21.239,admin,294432,5,5.8,BAD_CREDENTIALS
2026-05-05T17:25:53.608561,192.168.21.239,admin,164083,5,4.41,BAD_CREDENTIALS
2026-05-05T17:25:53.614075,192.168.21.239,admin,329498,5,4.66,BAD_CREDENTIALS
2026-05-05T17:25:53.620473,192.168.21.239,admin,System#7,5,5.42,BAD_CREDENTIALS
2026-05-05T17:25:53.625235,192.168.21.239,admin,57125,5,3.77,BAD_CREDENTIALS
2026-05-05T17:25:53.630079,192.168.21.239,admin,447740,5,3.57,BAD_CREDENTIALS
2026-05-05T17:25:54.297367,192.168.21.239,admin,296656,5,4.04,BAD_CREDENTIALS
2026-05-05T17:25:54.302189,192.168.21.239,admin,140800,5,3.12,BAD_CREDENTIALS
2026-05-05T17:25:54.305519,192.168.21.239,admin,18828,5,-7036.59,BAD_CREDENTIALS
2026-05-05T17:25:54.309492,192.168.21.239,admin,sensor@1234567890,5,2.79,BAD_CREDENTIALS
2026-05-05T17:25:54.313206,192.168.21.239,admin,112951,5,2.29,BAD_CREDENTIALS
2026-05-05T17:25:54.317442,192.168.21.239,admin,200113,5,2.76,BAD_CREDENTIALS
2026-05-05T17:25:54.321550,192.168.21.239,admin,178661,5,2.53,BAD_CREDENTIALS
2026-05-05T17:25:54.324906,192.168.21.239,admin,405194,5,2.15,BAD_CREDENTIALS
2026-05-05T17:25:54.328836,192.168.21.239,admin,418597,5,2.49,BAD_CREDENTIALS
2026-05-05T17:25:54.369214,192.168.21.239,admin,393848,5,4.7,BAD_CREDENTIALS
2026-05-05T17:25:54.373153,192.168.21.239,admin,186803,5,2.77,BAD_CREDENTIALS
2026-05-05T17:25:54.377465,192.168.21.239,admin,188009,5,2.81,BAD_CREDENTIALS
2026-05-05T17:25:54.381350,192.168.21.239,admin,54653,5,2.53,BAD_CREDENTIALS
2026-05-05T17:25:54.385038,192.168.21.239,admin,18522,5,2.6,BAD_CREDENTIALS
2026-05-05T17:25:54.387951,192.168.21.239,admin,62531,5,1.81,BAD_CREDENTIALS
2026-05-05T17:25:54.391494,192.168.21.239,admin,1111qwerty,5,2.52,BAD_CREDENTIALS
2026-05-05T17:25:54.394887,192.168.21.239,admin,469993,5,2.14,BAD_CREDENTIALS
2026-05-05T17:25:54.397491,192.168.21.239,admin,30355,5,1.67,BAD_CREDENTIALS
2026-05-05T17:25:54.445622,192.168.21.239,admin,429077,5,3.59,BAD_CREDENTIALS
2026-05-05T17:25:54.448986,192.168.21.239,admin,246369,5,1.86,BAD_CREDENTIALS
2026-05-05T17:25:54.453939,192.168.21.239,admin,438485,5,4.07,BAD_CREDENTIALS
2026-05-05T17:25:54.455576,192.168.21.239,admin,52505,5,3.3,BAD_CREDENTIALS
2026-05-05T17:25:54.458601,192.168.21.239,admin,252365,5,3.15,BAD_CREDENTIALS
2026-05-05T17:25:54.461825,192.168.21.239,admin,64829,5,2.56,BAD_CREDENTIALS
2026-05-05T17:25:54.463554,192.168.21.239,admin,7emqx,5,2.6,BAD_CREDENTIALS
2026-05-05T17:25:54.467572,192.168.21.239,admin,184030,5,2.57,BAD_CREDENTIALS
2026-05-05T17:25:54.469041,192.168.21.239,admin,57406,5,3.34,BAD_CREDENTIALS
2026-05-05T17:25:54.473878,192.168.21.239,admin,165732,5,2.72,BAD_CREDENTIALS
2026-05-05T17:25:54.485822,192.168.21.239,admin,328435,5,3.69,BAD_CREDENTIALS
2026-05-05T17:25:54.489601,192.168.21.239,admin,378531,5,2.67,BAD_CREDENTIALS
2026-05-05T17:25:54.493767,192.168.21.239,admin,65663,5,2.74,BAD_CREDENTIALS
2026-05-05T17:25:54.496832,192.168.21.239,admin,448747,5,1.99,BAD_CREDENTIALS
2026-05-05T17:25:54.500908,192.168.21.239,admin,277544,5,2.59,BAD_CREDENTIALS
2026-05-05T17:25:54.505046,192.168.21.239,admin,415593,5,2.19,BAD_CREDENTIALS
2026-05-05T17:25:54.533083,192.168.21.239,admin,31970,5,3.62,BAD_CREDENTIALS
2026-05-05T17:25:54.534292,192.168.21.239,admin,452830,5,4.97,BAD_CREDENTIALS
2026-05-05T17:25:54.540014,192.168.21.239,admin,312567,5,4.32,BAD_CREDENTIALS
2026-05-05T17:25:54.541795,192.168.21.239,admin,41827,5,3.52,BAD_CREDENTIALS
2026-05-05T17:25:54.550252,192.168.21.239,admin,137327,5,5.9,BAD_CREDENTIALS
2026-05-05T17:25:54.635669,192.168.21.239,admin,266553,5,3.79,BAD_CREDENTIALS
2026-05-05T17:25:54.640152,192.168.21.239,admin,27378,5,3.09,BAD_CREDENTIALS
2026-05-05T17:25:54.643710,192.168.21.239,admin,266194,5,2.4,BAD_CREDENTIALS
2026-05-05T17:25:54.648584,192.168.21.239,admin,Admin_1234567,5,3.73,BAD_CREDENTIALS
2026-05-05T17:25:54.653549,192.168.21.239,admin,395752,5,3.3,BAD_CREDENTIALS
2026-05-05T17:25:54.658981,192.168.21.239,admin,sunshine66,5,3.6,BAD_CREDENTIALS
2026-05-05T17:25:54.663646,192.168.21.239,admin,38607,5,3.09,BAD_CREDENTIALS
2026-05-05T17:25:54.668182,192.168.21.239,admin,301542,5,3.04,BAD_CREDENTIALS
2026-05-05T17:25:54.672478,192.168.21.239,admin,243834,5,2.41,BAD_CREDENTIALS
2026-05-05T17:25:54.677441,192.168.21.239,admin,237791,5,3.31,BAD_CREDENTIALS
2026-05-05T17:25:54.681474,192.168.21.239,admin,14034,5,2.42,BAD_CREDENTIALS
2026-05-05T17:25:55.318517,192.168.21.239,admin,453904,5,1014.99,BAD_CREDENTIALS
2026-05-05T17:25:55.323124,192.168.21.239,admin,389578,5,3.26,BAD_CREDENTIALS
2026-05-05T17:25:55.328553,192.168.21.239,admin,373265,5,3.98,BAD_CREDENTIALS
2026-05-05T17:25:55.332652,192.168.21.239,admin,227047,5,2.66,BAD_CREDENTIALS
2026-05-05T17:25:55.332803,192.168.21.239,admin,429385,5,2.17,BAD_CREDENTIALS
2026-05-05T17:25:55.340055,192.168.21.239,admin,364897,5,4.16,BAD_CREDENTIALS
2026-05-05T17:25:55.342162,192.168.21.239,admin,18673,5,5.96,BAD_CREDENTIALS
2026-05-05T17:25:55.347325,192.168.21.239,admin,112333,5,5.71,BAD_CREDENTIALS
2026-05-05T17:25:55.349240,192.168.21.239,admin,68875,5,5.06,BAD_CREDENTIALS
2026-05-05T17:25:55.358182,192.168.21.239,admin,216884,5,6.79,BAD_CREDENTIALS
2026-05-05T17:25:55.363399,192.168.21.239,admin,204920,5,3.62,BAD_CREDENTIALS
2026-05-05T17:25:55.367700,192.168.21.239,admin,404624,5,2.74,BAD_CREDENTIALS
2026-05-05T17:25:55.374098,192.168.21.239,admin,454016,5,4.91,BAD_CREDENTIALS
2026-05-05T17:25:55.378949,192.168.21.239,admin,139000,5,3.31,BAD_CREDENTIALS
2026-05-05T17:25:55.384745,192.168.21.239,admin,437429,5,4.16,BAD_CREDENTIALS
2026-05-05T17:25:55.393288,192.168.21.239,admin,36654,5,6.22,BAD_CREDENTIALS
2026-05-05T17:25:55.399805,192.168.21.239,admin,325682,5,4.86,BAD_CREDENTIALS
2026-05-05T17:25:55.401662,192.168.21.239,admin,387982,5,2.84,BAD_CREDENTIALS
2026-05-05T17:25:55.405393,192.168.21.239,admin,246697,5,3.83,BAD_CREDENTIALS
2026-05-05T17:25:55.412267,192.168.21.239,admin,128025,5,4.07,BAD_CREDENTIALS
2026-05-05T17:25:55.416322,192.168.21.239,admin,394055,5,2.75,BAD_CREDENTIALS
2026-05-05T17:25:55.421402,192.168.21.239,admin,347299,5,3.22,BAD_CREDENTIALS
2026-05-05T17:25:55.427656,192.168.21.239,admin,265966,5,4.81,BAD_CREDENTIALS
2026-05-05T17:25:55.438303,192.168.21.239,admin,93318,5,9.02,BAD_CREDENTIALS
2026-05-05T17:25:55.443536,192.168.21.239,admin,71286,5,3.62,BAD_CREDENTIALS
2026-05-05T17:25:55.448918,192.168.21.239,admin,12345678spiderman,5,3.62,BAD_CREDENTIALS
2026-05-05T17:25:55.452409,192.168.21.239,admin,427309,5,1.81,BAD_CREDENTIALS
2026-05-05T17:25:55.458252,192.168.21.239,admin,357459,5,7.68,BAD_CREDENTIALS
2026-05-05T17:25:55.464096,192.168.21.239,admin,121556,5,4.2,BAD_CREDENTIALS
2026-05-05T17:25:55.468974,192.168.21.239,admin,177051,5,3.21,BAD_CREDENTIALS
2026-05-05T17:25:55.470756,192.168.21.239,admin,158614,5,2.07,BAD_CREDENTIALS
2026-05-05T17:25:55.478167,192.168.21.239,admin,87277,5,2.72,BAD_CREDENTIALS
2026-05-05T17:25:55.480143,192.168.21.239,admin,184194,5,3.64,BAD_CREDENTIALS
2026-05-05T17:25:55.486159,192.168.21.239,admin,417668,5,4.24,BAD_CREDENTIALS
2026-05-05T17:25:55.494341,192.168.21.239,admin,411419,5,10.71,BAD_CREDENTIALS
2026-05-05T17:25:55.504131,192.168.21.239,admin,379414,5,4.12,BAD_CREDENTIALS
2026-05-05T17:25:55.508268,192.168.21.239,admin,280621,5,1.94,BAD_CREDENTIALS
2026-05-05T17:25:55.511958,192.168.21.239,admin,237052,5,5.89,BAD_CREDENTIALS
2026-05-05T17:25:55.514914,192.168.21.239,admin,386255,5,4.82,BAD_CREDENTIALS
2026-05-05T17:25:55.522006,192.168.21.239,admin,251843,5,3.77,BAD_CREDENTIALS
2026-05-05T17:25:55.527993,192.168.21.239,admin,250163,5,4.11,BAD_CREDENTIALS
2026-05-05T17:25:55.532496,192.168.21.239,admin,213027,5,2.92,BAD_CREDENTIALS
2026-05-05T17:25:55.536980,192.168.21.239,admin,Relay#1234567,5,2.94,BAD_CREDENTIALS
2026-05-05T17:25:55.541708,192.168.21.239,admin,141179,5,2.65,BAD_CREDENTIALS
2026-05-05T17:25:55.546007,192.168.21.239,admin,55honey,5,2.87,BAD_CREDENTIALS
2026-05-05T17:25:55.549829,192.168.21.239,admin,258934,5,2.31,BAD_CREDENTIALS
2026-05-05T17:25:55.552022,192.168.21.239,admin,1sensor,5,7.29,BAD_CREDENTIALS
2026-05-05T17:25:55.554617,192.168.21.239,admin,79090,5,3.14,BAD_CREDENTIALS
2026-05-05T17:25:55.556834,192.168.21.239,admin,375993,5,4.32,BAD_CREDENTIALS
2026-05-05T17:25:55.560557,192.168.21.239,admin,19913,5,4.17,BAD_CREDENTIALS
2026-05-05T17:25:55.562769,192.168.21.239,admin,428239,5,4.67,BAD_CREDENTIALS
2026-05-05T17:25:55.573097,192.168.21.239,admin,306316,5,11.0,BAD_CREDENTIALS
2026-05-05T17:25:55.574637,192.168.21.239,admin,46370,5,7.5,BAD_CREDENTIALS
2026-05-05T17:25:55.581890,192.168.21.239,admin,137734,5,3.69,BAD_CREDENTIALS
2026-05-05T17:25:55.583760,192.168.21.239,admin,180016,5,5.4,BAD_CREDENTIALS
2026-05-05T17:25:55.588487,192.168.21.239,admin,21696,5,4.63,BAD_CREDENTIALS
2026-05-05T17:25:55.594143,192.168.21.239,admin,22930,5,3.86,BAD_CREDENTIALS
2026-05-05T17:25:55.687417,192.168.21.239,admin,315414,5,3.35,BAD_CREDENTIALS
2026-05-05T17:25:55.690399,192.168.21.239,admin,239351,5,1.93,BAD_CREDENTIALS
2026-05-05T17:25:55.694570,192.168.21.239,admin,45818,5,2.52,BAD_CREDENTIALS
2026-05-05T17:25:55.697739,192.168.21.239,admin,354114,5,1.95,BAD_CREDENTIALS
2026-05-05T17:25:55.701830,192.168.21.239,admin,84285,5,2.92,BAD_CREDENTIALS
2026-05-05T17:25:55.705486,192.168.21.239,admin,61956,5,2.34,BAD_CREDENTIALS
2026-05-05T17:25:56.357771,192.168.21.239,admin,329740,5,8.8,BAD_CREDENTIALS
2026-05-05T17:25:56.364083,192.168.21.239,admin,74219,5,4.7,BAD_CREDENTIALS
2026-05-05T17:25:56.368926,192.168.21.239,admin,228252,5,3.28,BAD_CREDENTIALS
2026-05-05T17:25:56.374404,192.168.21.239,admin,109724,5,3.34,BAD_CREDENTIALS
2026-05-05T17:25:56.410525,192.168.21.239,admin,196558,5,5.98,BAD_CREDENTIALS
2026-05-05T17:25:56.417104,192.168.21.239,admin,179552,5,4.83,BAD_CREDENTIALS
2026-05-05T17:25:56.420998,192.168.21.239,admin,263306,5,2.29,BAD_CREDENTIALS
2026-05-05T17:25:56.425360,192.168.21.239,admin,95567,5,3.19,BAD_CREDENTIALS
2026-05-05T17:25:56.428810,192.168.21.239,admin,Test_123456789,5,2.06,BAD_CREDENTIALS
2026-05-05T17:25:56.432261,192.168.21.239,admin,125257,5,2.23,BAD_CREDENTIALS
2026-05-05T17:25:56.437078,192.168.21.239,admin,140821,5,3.06,BAD_CREDENTIALS
2026-05-05T17:25:56.440768,192.168.21.239,admin,469850,5,2.32,BAD_CREDENTIALS
2026-05-05T17:25:56.457872,192.168.21.239,admin,116620,5,3.94,BAD_CREDENTIALS
2026-05-05T17:25:56.461067,192.168.21.239,admin,458037,5,1.87,BAD_CREDENTIALS
2026-05-05T17:25:56.465078,192.168.21.239,admin,200681,5,2.02,BAD_CREDENTIALS
2026-05-05T17:25:56.468166,192.168.21.239,admin,430026,5,1.76,BAD_CREDENTIALS
2026-05-05T17:25:56.471504,192.168.21.239,admin,107476,5,2.29,BAD_CREDENTIALS
2026-05-05T17:25:56.474616,192.168.21.239,admin,987zwave,5,1.69,BAD_CREDENTIALS
2026-05-05T17:25:56.477480,192.168.21.239,admin,429141,5,1.85,BAD_CREDENTIALS
2026-05-05T17:25:56.481124,192.168.21.239,admin,11121,5,2.37,BAD_CREDENTIALS
2026-05-05T17:25:56.484081,192.168.21.239,admin,250912,5,1.8,BAD_CREDENTIALS
2026-05-05T17:25:56.487003,192.168.21.239,admin,314707,5,2.03,BAD_CREDENTIALS
2026-05-05T17:25:56.491076,192.168.21.239,admin,444705,5,3.13,BAD_CREDENTIALS
2026-05-05T17:25:56.495292,192.168.21.239,admin,96986,5,2.77,BAD_CREDENTIALS
2026-05-05T17:25:56.499540,192.168.21.239,admin,339161,5,5.44,BAD_CREDENTIALS
2026-05-05T17:25:56.500205,192.168.21.239,admin,89563,5,11.87,BAD_CREDENTIALS
2026-05-05T17:25:56.504911,192.168.21.239,admin,96180,5,2.08,BAD_CREDENTIALS
2026-05-05T17:25:56.506828,192.168.21.239,admin,441780,5,3.55,BAD_CREDENTIALS
2026-05-05T17:25:56.510252,192.168.21.239,admin,416211,5,3.92,BAD_CREDENTIALS
2026-05-05T17:25:56.513998,192.168.21.239,admin,213124,5,2.81,BAD_CREDENTIALS
2026-05-05T17:25:56.516153,192.168.21.239,admin,446553,5,3.4,BAD_CREDENTIALS
2026-05-05T17:25:56.519773,192.168.21.239,admin,103005,5,5.29,BAD_CREDENTIALS
2026-05-05T17:25:56.522786,192.168.21.239,admin,260418,5,3.58,BAD_CREDENTIALS
2026-05-05T17:25:56.527068,192.168.21.239,admin,347090,5,3.86,BAD_CREDENTIALS
2026-05-05T17:25:56.528747,192.168.21.239,admin,141694,5,3.66,BAD_CREDENTIALS
2026-05-05T17:25:56.532732,192.168.21.239,admin,17913,5,3.16,BAD_CREDENTIALS
2026-05-05T17:25:56.533791,192.168.21.239,admin,432253,5,2.75,BAD_CREDENTIALS
2026-05-05T17:25:56.575558,192.168.21.239,admin,153038,5,8.42,BAD_CREDENTIALS
2026-05-05T17:25:56.579320,192.168.21.239,admin,257659,5,2.42,BAD_CREDENTIALS
2026-05-05T17:25:56.584420,192.168.21.239,admin,325851,5,2.91,BAD_CREDENTIALS
2026-05-05T17:25:56.588708,192.168.21.239,admin,212810,5,2.45,BAD_CREDENTIALS
2026-05-05T17:25:56.590773,192.168.21.239,admin,446429,5,4.17,BAD_CREDENTIALS
2026-05-05T17:25:56.594609,192.168.21.239,admin,64737,5,4.01,BAD_CREDENTIALS
2026-05-05T17:25:56.596185,192.168.21.239,admin,371864,5,2.96,BAD_CREDENTIALS
2026-05-05T17:25:56.602205,192.168.21.239,admin,love123123,5,3.28,BAD_CREDENTIALS
2026-05-05T17:25:56.604190,192.168.21.239,admin,210962,5,5.21,BAD_CREDENTIALS
2026-05-05T17:25:56.610025,192.168.21.239,admin,8077,5,4.13,BAD_CREDENTIALS
2026-05-05T17:25:56.614107,192.168.21.239,admin,57616,5,2.35,BAD_CREDENTIALS
2026-05-05T17:25:56.632706,192.168.21.239,admin,30455,5,1036.95,BAD_CREDENTIALS
2026-05-05T17:25:56.639402,192.168.21.239,admin,297429,5,4.89,BAD_CREDENTIALS
2026-05-05T17:25:56.646183,192.168.21.239,admin,16780,5,4.93,BAD_CREDENTIALS
2026-05-05T17:25:56.650870,192.168.21.239,admin,107004,5,2.97,BAD_CREDENTIALS
2026-05-05T17:25:56.657074,192.168.21.239,admin,206807,5,4.57,BAD_CREDENTIALS
2026-05-05T17:25:56.660611,192.168.21.239,admin,190475,5,2.06,BAD_CREDENTIALS
2026-05-05T17:25:56.665641,192.168.21.239,admin,254047,5,3.49,BAD_CREDENTIALS
2026-05-05T17:25:56.669475,192.168.21.239,admin,115663,5,2.13,BAD_CREDENTIALS
2026-05-05T17:25:56.711075,192.168.21.239,admin,266033,5,3.26,BAD_CREDENTIALS
2026-05-05T17:25:56.715424,192.168.21.239,admin,376797,5,2.71,BAD_CREDENTIALS
2026-05-05T17:25:56.721014,192.168.21.239,admin,286101,5,3.98,BAD_CREDENTIALS
2026-05-05T17:25:56.724958,192.168.21.239,admin,286720,5,2.27,BAD_CREDENTIALS
2026-05-05T17:25:56.729614,192.168.21.239,admin,17616,5,3.54,BAD_CREDENTIALS
2026-05-05T17:25:56.733765,192.168.21.239,admin,441069,5,2.8,BAD_CREDENTIALS
2026-05-05T17:25:56.739118,192.168.21.239,admin,130284,5,3.87,BAD_CREDENTIALS
2026-05-05T17:25:56.742790,192.168.21.239,admin,81504,5,2.26,BAD_CREDENTIALS
2026-05-05T17:25:56.747501,192.168.21.239,admin,158575,5,3.3,BAD_CREDENTIALS
2026-05-05T17:25:56.751184,192.168.21.239,admin,359385,5,2.27,BAD_CREDENTIALS
2026-05-05T17:25:56.755987,192.168.21.239,admin,arduino#1234,5,3.44,BAD_CREDENTIALS
2026-05-05T17:25:56.761037,192.168.21.239,admin,16694,5,3.16,BAD_CREDENTIALS
2026-05-05T17:25:56.769154,192.168.21.239,admin,149568,5,6.31,BAD_CREDENTIALS
2026-05-05T17:25:56.775136,192.168.21.239,admin,216095,5,4.32,BAD_CREDENTIALS
2026-05-05T17:25:57.380682,192.168.21.239,admin,310155,5,4.44,BAD_CREDENTIALS
2026-05-05T17:25:57.445593,192.168.21.239,admin,319991,5,3.19,BAD_CREDENTIALS
2026-05-05T17:25:57.500467,192.168.21.239,admin,124763,5,3.67,BAD_CREDENTIALS
2026-05-05T17:25:57.504700,192.168.21.239,admin,iot123321,5,2.5,BAD_CREDENTIALS
2026-05-05T17:25:57.508809,192.168.21.239,admin,457014,5,2.55,BAD_CREDENTIALS
2026-05-05T17:25:57.512171,192.168.21.239,admin,164786,5,2.11,BAD_CREDENTIALS
2026-05-05T17:25:57.517201,192.168.21.239,admin,Security!123456,5,3.05,BAD_CREDENTIALS
2026-05-05T17:25:57.520644,192.168.21.239,admin,56935,5,2.12,BAD_CREDENTIALS
2026-05-05T17:25:57.522250,192.168.21.239,admin,453555,5,4.62,BAD_CREDENTIALS
2026-05-05T17:25:57.524834,192.168.21.239,admin,154547,5,3.11,BAD_CREDENTIALS
2026-05-05T17:25:57.529713,192.168.21.239,admin,256515,5,2.66,BAD_CREDENTIALS
2026-05-05T17:25:57.531870,192.168.21.239,admin,134917,5,4.48,BAD_CREDENTIALS
2026-05-05T17:25:57.536420,192.168.21.239,admin,304370,5,4.1,BAD_CREDENTIALS
2026-05-05T17:25:57.539696,192.168.21.239,admin,331885,5,2.93,BAD_CREDENTIALS
2026-05-05T17:25:57.541355,192.168.21.239,admin,414245,5,3.74,BAD_CREDENTIALS
2026-05-05T17:25:57.545807,192.168.21.239,admin,404874,5,3.57,BAD_CREDENTIALS
2026-05-05T17:25:57.548473,192.168.21.239,admin,147128,5,3.51,BAD_CREDENTIALS
2026-05-05T17:25:57.555758,192.168.21.239,admin,312301,5,2.42,BAD_CREDENTIALS
2026-05-05T17:25:57.558530,192.168.21.239,admin,390468,5,1.76,BAD_CREDENTIALS
2026-05-05T17:25:57.561887,192.168.21.239,admin,7387,5,2.16,BAD_CREDENTIALS
2026-05-05T17:25:57.565385,192.168.21.239,admin,284297,5,1.96,BAD_CREDENTIALS
2026-05-05T17:25:57.568429,192.168.21.239,admin,347165,5,1.85,BAD_CREDENTIALS
2026-05-05T17:25:57.572382,192.168.21.239,admin,461801,5,2.84,BAD_CREDENTIALS
2026-05-05T17:25:57.576068,192.168.21.239,admin,83902,5,2.23,BAD_CREDENTIALS
2026-05-05T17:25:57.579341,192.168.21.239,admin,369935,5,2.07,BAD_CREDENTIALS
2026-05-05T17:25:57.608527,192.168.21.239,admin,429438,5,3.99,BAD_CREDENTIALS
2026-05-05T17:25:57.611485,192.168.21.239,admin,139786,5,1.9,BAD_CREDENTIALS
2026-05-05T17:25:57.619785,192.168.21.239,admin,24364,5,4.05,BAD_CREDENTIALS
2026-05-05T17:25:57.676116,192.168.21.239,admin,230299,5,4.78,BAD_CREDENTIALS
2026-05-05T17:26:05.324944,192.168.21.239,admin,17070,5,3.45,BAD_CREDENTIALS
2026-05-05T17:26:05.331595,192.168.21.239,admin,45732,5,2.92,BAD_CREDENTIALS
2026-05-05T17:26:05.335772,192.168.21.239,admin,116850,5,2.87,BAD_CREDENTIALS
2026-05-05T17:25:57.883584,192.168.21.239,admin,364633,5,2.49,BAD_CREDENTIALS
2026-05-05T17:25:57.949277,192.168.21.239,admin,156988,5,2.79,BAD_CREDENTIALS
2026-05-05T17:25:58.038361,192.168.21.239,admin,367234,5,4.25,BAD_CREDENTIALS
2026-05-05T17:25:58.040069,192.168.21.239,admin,354761,5,2.71,BAD_CREDENTIALS
2026-05-05T17:25:58.044358,192.168.21.239,admin,153882,5,3.39,BAD_CREDENTIALS
2026-05-05T17:25:58.047090,192.168.21.239,admin,194624,5,3.97,BAD_CREDENTIALS
2026-05-05T17:25:58.050339,192.168.21.239,admin,356251,5,3.61,BAD_CREDENTIALS
2026-05-05T17:25:58.052860,192.168.21.239,admin,400862,5,5.54,BAD_CREDENTIALS
2026-05-05T17:25:58.058581,192.168.21.239,admin,433324,5,4.88,BAD_CREDENTIALS
2026-05-05T17:25:58.063189,192.168.21.239,admin,350319,5,4.62,BAD_CREDENTIALS
2026-05-05T17:25:58.065674,192.168.21.239,admin,301923,5,4.37,BAD_CREDENTIALS
2026-05-05T17:25:58.071066,192.168.21.239,admin,17727,5,4.71,BAD_CREDENTIALS
2026-05-05T17:25:58.073052,192.168.21.239,admin,301384,5,4.08,BAD_CREDENTIALS
2026-05-05T17:25:58.079855,192.168.21.239,admin,225857,5,4.0,BAD_CREDENTIALS
2026-05-05T17:25:58.081738,192.168.21.239,admin,135348,5,2.21,BAD_CREDENTIALS
2026-05-05T17:25:58.087333,192.168.21.239,admin,351207,5,4.73,BAD_CREDENTIALS
2026-05-05T17:25:58.089717,192.168.21.239,admin,463728,5,5.0,BAD_CREDENTIALS
2026-05-05T17:25:58.096404,192.168.21.239,admin,268545,5,2.7,BAD_CREDENTIALS
2026-05-05T17:25:58.100886,192.168.21.239,admin,250099,5,2.69,BAD_CREDENTIALS
2026-05-05T17:25:58.123721,192.168.21.239,admin,4161,5,2.75,BAD_CREDENTIALS
2026-05-05T17:25:58.128121,192.168.21.239,admin,155469,5,2.83,BAD_CREDENTIALS
2026-05-05T17:25:58.131804,192.168.21.239,admin,331468,5,2.18,BAD_CREDENTIALS
2026-05-05T17:25:58.135932,192.168.21.239,admin,286702,5,2.25,BAD_CREDENTIALS
2026-05-05T17:25:58.139554,192.168.21.239,admin,244674,5,2.35,BAD_CREDENTIALS
2026-05-05T17:25:58.144768,192.168.21.239,admin,282164,5,532.01,BAD_CREDENTIALS
2026-05-05T17:25:58.147600,192.168.21.239,admin,212195,5,3.78,BAD_CREDENTIALS
2026-05-05T17:25:58.151701,192.168.21.239,admin,305264,5,3.96,BAD_CREDENTIALS
2026-05-05T17:25:58.153850,192.168.21.239,admin,Camera*2,5,4.25,BAD_CREDENTIALS
2026-05-05T17:25:58.158200,192.168.21.239,admin,225687,5,3.74,BAD_CREDENTIALS
2026-05-05T17:25:58.160203,192.168.21.239,admin,321894,5,3.7,BAD_CREDENTIALS
2026-05-05T17:25:58.165421,192.168.21.239,admin,448373,5,2.96,BAD_CREDENTIALS
2026-05-05T17:25:58.167407,192.168.21.239,admin,167206,5,4.56,BAD_CREDENTIALS
2026-05-05T17:25:58.173451,192.168.21.239,admin,384186,5,3.38,BAD_CREDENTIALS
2026-05-05T17:25:58.177161,192.168.21.239,admin,235727,5,2.42,BAD_CREDENTIALS
2026-05-05T17:25:58.178861,192.168.21.239,admin,307432,5,2.55,BAD_CREDENTIALS
2026-05-05T17:25:58.183074,192.168.21.239,admin,40392,5,3.49,BAD_CREDENTIALS
